tweet_id,sentiment,author,content,content_length
1752671244,neutral,LeighAnn1979,@_writersblock_ I'm sure you are.    Toasties wasn't far behind.,64
1751069099,happiness,darkiieboi626,"@MikeHuntington oops, me and my drunken stupor lol. Ima check it out",68
1961108587,happiness,andrinac,just about to say goodbye to @karenbrady and @agneslikaite two of the best interns that Elevate have ever had,109
1751001129,neutral,leticia65,waiting on food.,16
1695222561,neutral,liaquintans,"I'm gonna stop hogging the laptop for tonight. Tomorrow again, twitterers!",74
1694626155,neutral,Kenny_nz,"@nerissa02 Yeah, a few peeps. It should be a good day to catchup with everyone",78
1752562877,happiness,onewayhisway7,Awesome  I saw it thursday night. It is so great. 100% perfect casting.,71
1695694278,neutral,JacobGoesGreen,On my way to school!,20
1964146337,worry,ficwriterpaul,"@3spur I work at Schneider Electric, but not much longer. They are sending our jobs to Mexico",93
1963485959,neutral,kalsoom82,@7mad He's my boxing trainer. Although I think the bruise came from me hitting myself on something. Ow,102
1961483428,worry,alexoliver1393,ive burned like a ginger kid in the sun. now my arms are red,60
1750965754,neutral,PSMOOV,@buildstrong we found a ride,28
1695444218,worry,Dos_Rios,@reddhed The pics should be up later today at www.dosriosrestaurant.com!,72
1963965487,worry,lindseymf,I think i may have found my next apartment. Just one downfall.,62
1965294393,neutral,_Racheese_,@mitchelmusso is it a worldwide number? caause for some reason my phone wont dial the number,92
1750964560,neutral,pickmeupshanan,@djlezlee that's the only way to get things done. no distractions,65
1694976167,happiness,OliviaWho,I'm off to Costco in a bit to print off more photos for my photobook,68
1957633015,happiness,cookie_crumbles,Lobbying in twitter! Here too!!  Yuk! Gettin rid of groupies ;),63
1753310359,worry,steph1227,@4everBrandy Looking forward to your show tonight! Enjoy your time in Belgium,77
1694440309,happiness,tasshh,giving myself a manicure + pedicure  ahhh how i've missed you nice pretty nails...,82
1957042862,neutral,Kaxiee,"lyin in bed, up faaaaar too early",33
1751464775,neutral,allieincredible,"bout to have dinner with the Homies. T.G.I Fridays takout, headed bak to the spot.",82
1962228202,worry,KitaCupcake,Wish i was famous like some of d people im following,52
1694293167,happiness,playerstation,Welcome to everyone  Playerstation.it is now live on Twitter. www.playerstation.it,82
1753094560,worry,CVJason,@mosdefaqueen My pleasure. I can't be with my mom on Mother's Day. But I can spread love.,89
1693957307,happiness,understandniche,@redrobinrockn next one for you!,32
1750893942,worry,tamspstyle21,I honestly hate what I have said to some ppl sometimes. sorry for makin an ass of myself to anyone.,99
1962870971,neutral,mike360,"@markhoppus Think about adding Apple Shampoo.  100% My fav blink tune, and in the 3 times I've seen you guys, never heard it live.",130
1957389932,neutral,ahhrjay,@emcrxtna 1 month ahaha. AND i dunno if I can go tomorrow LMAO cause i went today  Freakin filipino parents AHA,111
1752194457,happiness,babydoll0808,Thanks Synn!,12
1751250599,happiness,VanessaM77,Ahhhhh now If You Go Away  by @nkotb is on @retrorewind YAY my other fav song of theirs,87
1694401138,happiness,addictedtonkotb,@Irish1974 Its Bank Holiday here so day off,43
1957074812,neutral,joslinjewels,@rockingjude The link doesn't work,34
1694166509,happiness,Paris_PaPa,Chilling out listning to Seal!!,31
1957434779,worry,its_sb,@xcharlotteyx Awww it's still not the same  I'm going to have a look though.,76
1694951823,happiness,whitebutterfly0,@superficialgirl yeah the tomato paste and oil is traditional on a sandwich.. eat it with some olives and maltese cheese  yum!,126
1694110980,neutral,Conceptis,Added Twitter updates to @Conceptis Facebook page at http://tinyurl.com/d4cxze wondering if this one will show up...,116
1753516513,neutral,UKLisaW,@sunvitd I like your new profile pic. Very cute,47
1694857118,neutral,Lizthebiz,@LichfieldBlog @nickbrickett #lichfield #tweetup sounds like fun  Hope to see you and everyone else there!,106
1966076447,worry,Paramoreluvr2,"last day of volleyball miss everyone already. Oh well, banquet on 10th hopefully everyones gonna be there",105
1753051953,neutral,Sir_Almo,Hey i'm on FaceBook come check me out http://bit.ly/17jIy8   tell me ur username if you ADD ME,94
1751819262,happiness,BIZZLEBONE,Doin the Damn Thing Here at the Crib..Bout to Watch Star Trek... Yup,68
1695001989,worry,HUSSYxo,26 days till 18  cant wait.,27
1964144959,worry,jcordelia,"@SidanArchion It's all over now...now I have to go talk to people in Melrose...cashier, registrar, etc. All those unfun places",126
1963871980,worry,_ell,I think I killed my 6-mo old bromeliad. need a new pet plant.. or not.,70
1696004632,worry,kellyoneill,@neonbutterfly1 Thank you! I hope you saw the 2nd one I posted - the 1st won had some wonky color thing happening.,114
1961815446,happiness,Grutas16,Trying to shop online wis I could find sevens for 40.  haha,59
1957292899,worry,semsy,@_shannon1234 Shannie im so sorry! didnt mean to upset you! i just thought you would find it cute  im sorry dont be sad!,120
1963601957,worry,DuchessAmy,"@ddeeaannnnaa89 already did... index finger, left hand... still bleeding, hurts pretty bad. I hate being clumsy",111
1694402122,happiness,meme6,"@vickytcobra wooo what a fight !!! goooo Vicky , i am with you",62
1961256420,neutral,jook11,@gracetanglefoot what? You won't be two blocks away any more?,61
1961816067,happiness,daniellegroom,i wish paramore would come to ireland,37
1965523120,happiness,Ms_Chin,@Tatylicious Hey chick!  When are we going to JA to pick up some hot guys and eat Jerk pork and festival? Well you already have a hot guy,137
1958126362,neutral,scorpfromhell,@narendranag no not that expensive  windows or linux,52
1961060657,worry,lost_dog,@MaXXXimumMyra I am lost. Please help me find a good home.,58
1751213569,neutral,CassidyDavis,watching jurassic park.  i havent seen this movie in years.,59
1753902360,happiness,me73,"@idibs oh, a really good 1 dude, thx... added",45
1962179065,neutral,jnthnlckwd,@ItsMeGregory you're so far,27
1694383092,neutral,Ingo,the weather in Prague is like the weather in Belgium -&gt; rainy,64
1965861480,worry,srk_SaY13,I'll have to take a picture of the moon tomorrow night  not gonna happen today :/,81
1753073225,neutral,kirash4,@Suzyqbee10 I told you ... big head.,36
1960128438,worry,JulieBramman,went to Marsee-they changed the store around &amp; I felt as though I was interrupting the staff,96
1751251124,happiness,vavroom,@wendywings cute   Time for a twitpic ;),40
1695342296,happiness,p_y_t,"Going to the Star Trek premier tomorrow night, uber stoked. I don't care if I'm a nerd, Star Trek is amazecore!!",112
1753433819,neutral,sweynh,@CynthiaBuroughs I will - but you will never know it's me,57
1753632479,happiness,XzXskittlesXzX,"wooo am recovering from running race for life yest!!! i managed 36 mins 44secs, not bad for absolutley no trianing",114
1958083279,neutral,druey,@DanielMiller89 They used to. Many moons ago.,45
1957525224,neutral,queendien,contemplating when to hand in my lovely car,43
1694348993,happiness,mfernanda05,"everybody is awake (well not everybody, u know what i mean. ma friends) haha, and I'm having fun AIMing them",108
1753382123,happiness,ash_kay,"@djcmc carls jr sounds hella good, you should bring me some  http://myloc.me/G3o",80
1966176745,worry,NMessina,@edincoat Oh no  I hope you reach him!,38
1965575237,neutral,JohnBfromTN,gotta restart my computer .. I thought Win7 was supposed to put an end to the constant rebootiness,98
1753902544,neutral,alanagottfried,is going to go get some food.,29
1695766478,happiness,justyna_marta,@Jerrica_Perez That's great! I hope I'll study with my bff too and we'll live together. well..we will see,105
1957359624,happiness,iamjhernandez,I am soo happy! But frustrated at the same time!  :]  :S. Ohh noo!!! Britney is recording her new video for Radar!!!  Sooo ExxCiiTeed!!!,136
1752724353,happiness,omgcolleen,my blog is now updated,22
1752322038,happiness,jenninabox,Drinks &amp;&amp; din w/ Amy and Lori,37
1696088365,happiness,chorale,"@halfwelshdragon those cakes sure look good ,,took one if it's ok with you  ummm good tks",89
1694747907,neutral,Breality92,"off to school, the home for some AP studying!",45
1750999246,neutral,jobroluvrrr,- stillll listening to 'paranoid'  now starting civics homework+ new JONAS episode !,84
1695341596,worry,Chi_twnzfinest,@dannywood Oh It was marathon sex? mahasha,42
1750895494,neutral,RissaAnnaly,Sitting at home watching ATL for the 2 time todayy  Waiting for Jess to come at like 630 then go get Marg and head out later to Second Sat,138
1966097087,worry,DubarryMcfly,@shereemcfly09 ooh thats an early start  ive got bed planned for that time..ha..LoveYouJonesy XxX,97
1695408107,happiness,lulu808,Beautiful monday morning  so happy  http://myloc.me/tCt,55
1751953994,happiness,seoulfood12,Going to Jack's for dinner with my BFF!,39
1751785073,neutral,kimalojado,@David_Henrie Hey David. Did You enjoyed Wango Tangoo?,54
1751430203,neutral,bella_mella,spent a few hours being a camera whore with palina,50
1694015743,happiness,pumpkinspicy,watching a movie and rocking my baby kitty who is asleep in my sling hanging from my neck. So cute,98
1694474340,neutral,meldc92,@adelinaxx YAY to som1 i no on twitter...slowly slowly rest of the grade will come around...hah  i hope ur ready for my constant tweets!!,137
1752125681,worry,Mikey70,@Absturbation yeah ... he was 0-3 and SCOREless tonight,55
1751213553,worry,LoserfaceLucy,"Scream just played on my iPod. First thing that comes to mind, BEAR MACHINEEEEE!!!! Lol",87
1693997413,neutral,taltalk,"@gawd0r Yeah, my dad calls me Taltal, but it was taken on AOL back in 96, so I added a K for my last name, coincidence is Tal Talk.",131
1960302395,worry,Jack_O_C,@trayzz ... I think I'm gonna fail aswel!,41
1962530086,happiness,750x500,What a glorious week. My best holiday ever I think. I so don't want to go home in the morning,93
1694457077,happiness,skweeds,@an_other Excellent analogy,27
1964292509,neutral,nottyJ,@BpTheProducer without me,25
1957237641,neutral,nicemovemumbles,@TLuke08  sometimes going and doing other stuff cures that,58
1964790388,worry,ryanandlynsee,Poor winston!  Going on a run!,30
1752824722,happiness,forcedambitions,"@darkgracie nice song, where did it come from ?",47
1965384786,worry,cynicismRAWKS,@MysteryArtist I never knew,27
1751397009,neutral,isadorastone,@amandavp yea.. I will    haha,30
1957414055,neutral,flossybunny,Sitting waiting for an exam to start,36
1957524173,neutral,biglime,"Ghhh! Went an hour earlier to bed thinking ill get an area hr of sleep, woke up an hr earlier. Today is gonna be a looooong one again.",134
1753467101,happiness,celinehlbk,@ShanteRowlandd so how is the most wonderful mommy in the world doing?,70
1957416220,worry,kydnice,@LydiaCaesar why have you still not called me back regarding the groundbreaking production i sent you earlier,109
1965259284,neutral,luly09,is wishing that i could be famous for acting and dancing,56
1960124059,neutral,keisawilliams,@msmyers No. That would be too easy. All I have is the user manual which is not enough for me to claim his bike,111
1695004594,happiness,HappyDrew,I'm so pumped for the day!,26
1695882461,happiness,chadvice,"http://twitpic.com/4jkea - @edstetzer now has 10,000 followers! Congrats!",73
1753618288,happiness,maxmcfly,@LittleFletcher hey ive seen the musical live its funny lol,59
1696043831,worry,chrystalmurphy,"J, sorry about the bad night, hopefully my workout updates gave you a little humor in your night..",98
1752258502,neutral,Fraggle312,This is about as close to Brooklyn as I usually get  This neighborhood has changed a lot in 15 years.   http://twitpic.com/4wfr4,128
1962708320,neutral,MyMandyy,@sgBEAT:kwanghock @Valkyrieslife @kahhongtay @jeremy89632 it is the Hao Da Za Ji Pa?? I miss the food there so much??,117
1957414375,neutral,andradeaf,am hungry agaaaaaaiiiin maaaam,30
1961106227,neutral,AmyTXu,kate is leaving me all by my lonesome,37
1752799190,neutral,40shadesofgrey,"@laerwen I'll try that, thanks",30
1694456371,worry,deasaurr,@hobbit_gd whoaa kinda hard :O that one that you think will be interesting enough to tell,89
1957329024,neutral,ILoveEvanxD,Dude. everyone could. it wasn't ment to be bad..,48
1752675264,worry,samarowais,@cnystedt Good morning! I certainly did,39
1694568300,neutral,judyking,@Wolfie_Rankin  I know! a whole different meat pie back then,60
1694292381,neutral,CyranDorman,@nathanryder I asked them,25
1694331068,worry,Schattenwolf,"@Faz4980 thanks  and ill cross my fingers for you, that the rain will stop",74
1960295070,worry,zazaty,got 34/40 for exam 1... percentage doesnt look good.,52
1964885450,neutral,Seargee,@Goostavo that sucks!  put some britney on!,43
1694293633,neutral,HSN1032,"@JennyMalaiAli ... go to that person and click the green arrow *following*, then you'll see *remove*",100
1961969490,worry,1JennaMarie,"@RedPumpProj i would direct message you regarding blogging while brown, but a sista hasn't mastered that technique yet  ..lol",125
1957470717,worry,E_rocKsteadY,"got another long day of papers and projects tomorrow  but this time one of the projects is shaving, its been like 2 mths lol. man legs.eww",138
1753273009,neutral,raiseyourglass,horseback riding,16
1962477778,worry,hello_jodie,@SteveSerrano I adoreeeee Matt Nathanson!! I am so jealous of you right now.,76
1962380803,worry,visigoth,out with dad to see up.  sad that mom cannot come,49
